Machine312
40 2
0 0 18
0 1 15
1 0 26
1 1 28
2 0 5
2 1 20
3 0 15
3 1 2
4 0 18
4 1 24
5 0 37
5 1 27
6 0 14
6 1 14
7 0 25
7 1 12
8 0 14
8 1 15
9 0 18
9 1 20
10 0 3
10 1 37
11 0 30
11 1 20
12 0 27
12 1 38
13 0 27
13 1 35
14 0 10
14 1 36
15 0 0
15 1 39
16 0 25
16 1 29
17 0 29
17 1 36
18 0 1
18 1 3
19 0 18
19 1 2
20 0 20
20 1 32
21 0 32
21 1 39
22 0 34
22 1 30
23 0 28
23 1 7
24 0 1
24 1 14
25 0 28
25 1 39
26 0 37
26 1 15
27 0 21
27 1 7
28 0 24
28 1 14
29 0 11
29 1 22
30 0 35
30 1 12
31 0 30
31 1 27
32 0 38
32 1 20
33 0 18
33 1 12
34 0 2
34 1 2
35 0 12
35 1 35
36 0 12
36 1 21
37 0 8
37 1 9
38 0 29
38 1 31
39 0 23
39 1 14
