Machine527
40 2
0 0 39
0 1 14
1 0 33
1 1 22
2 0 26
2 1 16
3 0 19
3 1 19
4 0 10
4 1 18
5 0 21
5 1 5
6 0 26
6 1 25
7 0 18
7 1 2
8 0 10
8 1 25
9 0 30
9 1 37
10 0 13
10 1 8
11 0 11
11 1 19
12 0 12
12 1 17
13 0 24
13 1 3
14 0 12
14 1 0
15 0 24
15 1 3
16 0 2
16 1 15
17 0 20
17 1 0
18 0 16
18 1 3
19 0 4
19 1 9
20 0 23
20 1 4
21 0 30
21 1 0
22 0 14
22 1 1
23 0 28
23 1 16
24 0 22
24 1 18
25 0 37
25 1 11
26 0 39
26 1 0
27 0 0
27 1 1
28 0 27
28 1 16
29 0 9
29 1 25
30 0 8
30 1 14
31 0 8
31 1 14
32 0 19
32 1 29
33 0 31
33 1 37
34 0 14
34 1 10
35 0 11
35 1 10
36 0 16
36 1 2
37 0 18
37 1 0
38 0 27
38 1 18
39 0 12
39 1 37
