Machine539
40 2
0 0 33
0 1 18
1 0 25
1 1 14
2 0 21
2 1 33
3 0 7
3 1 39
4 0 29
4 1 19
5 0 19
5 1 28
6 0 11
6 1 17
7 0 33
7 1 38
8 0 10
8 1 11
9 0 21
9 1 22
10 0 15
10 1 19
11 0 29
11 1 2
12 0 30
12 1 6
13 0 20
13 1 3
14 0 37
14 1 19
15 0 19
15 1 9
16 0 11
16 1 34
17 0 28
17 1 18
18 0 27
18 1 31
19 0 23
19 1 21
20 0 29
20 1 26
21 0 27
21 1 13
22 0 1
22 1 15
23 0 14
23 1 33
24 0 10
24 1 18
25 0 31
25 1 25
26 0 35
26 1 10
27 0 35
27 1 36
28 0 25
28 1 25
29 0 31
29 1 30
30 0 30
30 1 35
31 0 39
31 1 36
32 0 23
32 1 6
33 0 4
33 1 19
34 0 32
34 1 39
35 0 15
35 1 22
36 0 20
36 1 34
37 0 21
37 1 13
38 0 26
38 1 8
39 0 24
39 1 7
