Machine395
40 2
0 0 38
0 1 9
1 0 6
1 1 3
2 0 26
2 1 15
3 0 29
3 1 34
4 0 4
4 1 14
5 0 14
5 1 16
6 0 36
6 1 3
7 0 9
7 1 17
8 0 1
8 1 28
9 0 26
9 1 38
10 0 4
10 1 5
11 0 11
11 1 6
12 0 16
12 1 35
13 0 24
13 1 31
14 0 31
14 1 34
15 0 18
15 1 10
16 0 38
16 1 12
17 0 16
17 1 3
18 0 2
18 1 8
19 0 31
19 1 33
20 0 16
20 1 13
21 0 33
21 1 35
22 0 17
22 1 15
23 0 37
23 1 35
24 0 31
24 1 1
25 0 21
25 1 29
26 0 24
26 1 38
27 0 21
27 1 32
28 0 11
28 1 1
29 0 9
29 1 36
30 0 16
30 1 22
31 0 34
31 1 25
32 0 9
32 1 7
33 0 23
33 1 11
34 0 33
34 1 23
35 0 12
35 1 26
36 0 30
36 1 39
37 0 31
37 1 24
38 0 13
38 1 24
39 0 31
39 1 0
