Machine593
40 2
0 0 33
0 1 3
1 0 31
1 1 27
2 0 7
2 1 18
3 0 25
3 1 3
4 0 38
4 1 22
5 0 38
5 1 11
6 0 31
6 1 28
7 0 36
7 1 34
8 0 3
8 1 37
9 0 29
9 1 21
10 0 20
10 1 20
11 0 12
11 1 36
12 0 24
12 1 4
13 0 9
13 1 21
14 0 3
14 1 36
15 0 38
15 1 37
16 0 32
16 1 30
17 0 14
17 1 33
18 0 13
18 1 24
19 0 31
19 1 9
20 0 29
20 1 9
21 0 33
21 1 31
22 0 37
22 1 25
23 0 32
23 1 7
24 0 14
24 1 18
25 0 25
25 1 30
26 0 27
26 1 4
27 0 7
27 1 4
28 0 22
28 1 8
29 0 26
29 1 26
30 0 20
30 1 25
31 0 37
31 1 38
32 0 11
32 1 34
33 0 2
33 1 26
34 0 32
34 1 4
35 0 16
35 1 17
36 0 22
36 1 22
37 0 9
37 1 30
38 0 35
38 1 39
39 0 12
39 1 7
