Machine384
40 2
0 0 1
0 1 8
1 0 25
1 1 33
2 0 27
2 1 26
3 0 25
3 1 16
4 0 29
4 1 9
5 0 19
5 1 7
6 0 12
6 1 6
7 0 14
7 1 0
8 0 25
8 1 22
9 0 29
9 1 11
10 0 11
10 1 27
11 0 15
11 1 29
12 0 1
12 1 26
13 0 29
13 1 33
14 0 20
14 1 33
15 0 19
15 1 4
16 0 8
16 1 25
17 0 8
17 1 25
18 0 23
18 1 28
19 0 24
19 1 7
20 0 1
20 1 18
21 0 19
21 1 36
22 0 6
22 1 9
23 0 3
23 1 3
24 0 11
24 1 28
25 0 24
25 1 38
26 0 37
26 1 34
27 0 5
27 1 30
28 0 11
28 1 2
29 0 32
29 1 35
30 0 30
30 1 1
31 0 38
31 1 25
32 0 31
32 1 16
33 0 29
33 1 4
34 0 33
34 1 4
35 0 35
35 1 13
36 0 15
36 1 7
37 0 23
37 1 32
38 0 7
38 1 15
39 0 13
39 1 19
