Machine362
40 2
0 0 1
0 1 6
1 0 34
1 1 37
2 0 12
2 1 10
3 0 5
3 1 26
4 0 20
4 1 14
5 0 38
5 1 15
6 0 30
6 1 32
7 0 15
7 1 20
8 0 6
8 1 4
9 0 4
9 1 4
10 0 17
10 1 10
11 0 8
11 1 3
12 0 15
12 1 34
13 0 25
13 1 5
14 0 7
14 1 31
15 0 34
15 1 3
16 0 39
16 1 39
17 0 38
17 1 17
18 0 35
18 1 15
19 0 33
19 1 38
20 0 2
20 1 32
21 0 35
21 1 24
22 0 14
22 1 33
23 0 7
23 1 22
24 0 34
24 1 8
25 0 12
25 1 34
26 0 2
26 1 34
27 0 34
27 1 22
28 0 37
28 1 17
29 0 30
29 1 26
30 0 38
30 1 16
31 0 1
31 1 31
32 0 19
32 1 7
33 0 33
33 1 27
34 0 0
34 1 7
35 0 34
35 1 33
36 0 0
36 1 2
37 0 17
37 1 39
38 0 18
38 1 1
39 0 39
39 1 3
