Machine411
40 2
0 0 5
0 1 21
1 0 4
1 1 23
2 0 27
2 1 30
3 0 18
3 1 39
4 0 10
4 1 0
5 0 11
5 1 23
6 0 1
6 1 37
7 0 2
7 1 4
8 0 32
8 1 37
9 0 18
9 1 12
10 0 2
10 1 34
11 0 12
11 1 2
12 0 37
12 1 36
13 0 34
13 1 18
14 0 20
14 1 22
15 0 20
15 1 26
16 0 1
16 1 38
17 0 27
17 1 13
18 0 33
18 1 10
19 0 18
19 1 30
20 0 25
20 1 30
21 0 33
21 1 35
22 0 2
22 1 37
23 0 13
23 1 15
24 0 33
24 1 17
25 0 8
25 1 37
26 0 16
26 1 5
27 0 0
27 1 37
28 0 39
28 1 36
29 0 26
29 1 13
30 0 33
30 1 11
31 0 35
31 1 23
32 0 29
32 1 3
33 0 16
33 1 29
34 0 12
34 1 36
35 0 34
35 1 16
36 0 13
36 1 23
37 0 39
37 1 24
38 0 9
38 1 16
39 0 9
39 1 38
