Machine309
40 2
0 0 2
0 1 25
1 0 10
1 1 38
2 0 37
2 1 23
3 0 4
3 1 13
4 0 39
4 1 26
5 0 32
5 1 29
6 0 10
6 1 28
7 0 1
7 1 2
8 0 15
8 1 20
9 0 18
9 1 37
10 0 30
10 1 33
11 0 33
11 1 33
12 0 39
12 1 3
13 0 33
13 1 33
14 0 29
14 1 24
15 0 22
15 1 15
16 0 22
16 1 24
17 0 7
17 1 30
18 0 24
18 1 37
19 0 16
19 1 5
20 0 38
20 1 24
21 0 14
21 1 18
22 0 24
22 1 0
23 0 35
23 1 0
24 0 4
24 1 31
25 0 31
25 1 5
26 0 27
26 1 36
27 0 18
27 1 37
28 0 32
28 1 2
29 0 17
29 1 21
30 0 7
30 1 15
31 0 28
31 1 27
32 0 21
32 1 38
33 0 8
33 1 11
34 0 19
34 1 3
35 0 14
35 1 21
36 0 31
36 1 36
37 0 28
37 1 27
38 0 26
38 1 7
39 0 3
39 1 18
