Machine553
40 2
0 0 37
0 1 29
1 0 17
1 1 23
2 0 15
2 1 39
3 0 9
3 1 18
4 0 37
4 1 9
5 0 9
5 1 39
6 0 18
6 1 30
7 0 9
7 1 12
8 0 35
8 1 9
9 0 37
9 1 38
10 0 12
10 1 4
11 0 14
11 1 1
12 0 5
12 1 7
13 0 26
13 1 12
14 0 3
14 1 22
15 0 21
15 1 5
16 0 30
16 1 11
17 0 24
17 1 8
18 0 17
18 1 20
19 0 19
19 1 29
20 0 19
20 1 19
21 0 16
21 1 20
22 0 11
22 1 12
23 0 8
23 1 14
24 0 20
24 1 15
25 0 12
25 1 39
26 0 25
26 1 11
27 0 10
27 1 12
28 0 10
28 1 16
29 0 10
29 1 29
30 0 33
30 1 31
31 0 25
31 1 34
32 0 9
32 1 3
33 0 28
33 1 1
34 0 8
34 1 9
35 0 25
35 1 15
36 0 3
36 1 0
37 0 22
37 1 26
38 0 7
38 1 35
39 0 17
39 1 31
