Machine446
40 2
0 0 7
0 1 34
1 0 33
1 1 1
2 0 14
2 1 26
3 0 23
3 1 38
4 0 1
4 1 0
5 0 0
5 1 13
6 0 4
6 1 28
7 0 20
7 1 14
8 0 16
8 1 24
9 0 27
9 1 26
10 0 25
10 1 17
11 0 20
11 1 33
12 0 37
12 1 26
13 0 12
13 1 15
14 0 31
14 1 29
15 0 11
15 1 35
16 0 22
16 1 39
17 0 6
17 1 24
18 0 10
18 1 20
19 0 6
19 1 17
20 0 37
20 1 1
21 0 7
21 1 15
22 0 38
22 1 35
23 0 8
23 1 29
24 0 10
24 1 17
25 0 32
25 1 14
26 0 30
26 1 21
27 0 5
27 1 28
28 0 30
28 1 37
29 0 4
29 1 23
30 0 31
30 1 10
31 0 21
31 1 26
32 0 18
32 1 18
33 0 12
33 1 32
34 0 28
34 1 34
35 0 20
35 1 27
36 0 17
36 1 3
37 0 23
37 1 12
38 0 30
38 1 21
39 0 20
39 1 33
