Machine396
40 2
0 0 11
0 1 9
1 0 38
1 1 18
2 0 0
2 1 17
3 0 31
3 1 14
4 0 26
4 1 8
5 0 31
5 1 6
6 0 9
6 1 32
7 0 12
7 1 10
8 0 19
8 1 2
9 0 16
9 1 13
10 0 16
10 1 10
11 0 31
11 1 26
12 0 8
12 1 15
13 0 10
13 1 1
14 0 3
14 1 10
15 0 9
15 1 25
16 0 2
16 1 22
17 0 23
17 1 33
18 0 28
18 1 27
19 0 27
19 1 29
20 0 15
20 1 36
21 0 29
21 1 4
22 0 36
22 1 2
23 0 32
23 1 11
24 0 16
24 1 17
25 0 8
25 1 35
26 0 36
26 1 13
27 0 35
27 1 30
28 0 2
28 1 7
29 0 9
29 1 33
30 0 22
30 1 22
31 0 18
31 1 9
32 0 5
32 1 14
33 0 5
33 1 14
34 0 13
34 1 8
35 0 29
35 1 12
36 0 23
36 1 25
37 0 3
37 1 38
38 0 16
38 1 29
39 0 4
39 1 12
