Machine556
40 2
0 0 3
0 1 15
1 0 35
1 1 36
2 0 29
2 1 35
3 0 39
3 1 39
4 0 24
4 1 17
5 0 12
5 1 37
6 0 9
6 1 32
7 0 26
7 1 33
8 0 28
8 1 35
9 0 15
9 1 12
10 0 23
10 1 18
11 0 20
11 1 36
12 0 11
12 1 32
13 0 7
13 1 5
14 0 12
14 1 24
15 0 18
15 1 29
16 0 4
16 1 2
17 0 27
17 1 14
18 0 28
18 1 17
19 0 30
19 1 9
20 0 32
20 1 18
21 0 0
21 1 30
22 0 10
22 1 9
23 0 3
23 1 30
24 0 2
24 1 22
25 0 10
25 1 36
26 0 27
26 1 36
27 0 11
27 1 20
28 0 0
28 1 10
29 0 18
29 1 39
30 0 37
30 1 38
31 0 26
31 1 1
32 0 15
32 1 3
33 0 16
33 1 17
34 0 29
34 1 31
35 0 36
35 1 23
36 0 24
36 1 8
37 0 1
37 1 2
38 0 22
38 1 32
39 0 0
39 1 6
