Machine352
40 2
0 0 7
0 1 14
1 0 15
1 1 0
2 0 12
2 1 3
3 0 14
3 1 19
4 0 4
4 1 35
5 0 10
5 1 31
6 0 32
6 1 6
7 0 21
7 1 34
8 0 35
8 1 10
9 0 16
9 1 1
10 0 14
10 1 1
11 0 15
11 1 21
12 0 39
12 1 9
13 0 18
13 1 39
14 0 27
14 1 24
15 0 1
15 1 28
16 0 39
16 1 27
17 0 14
17 1 13
18 0 6
18 1 3
19 0 26
19 1 29
20 0 38
20 1 17
21 0 39
21 1 21
22 0 27
22 1 23
23 0 33
23 1 15
24 0 35
24 1 22
25 0 28
25 1 23
26 0 24
26 1 35
27 0 19
27 1 23
28 0 25
28 1 30
29 0 9
29 1 12
30 0 24
30 1 13
31 0 29
31 1 21
32 0 9
32 1 28
33 0 33
33 1 5
34 0 21
34 1 39
35 0 7
35 1 38
36 0 15
36 1 8
37 0 3
37 1 33
38 0 4
38 1 30
39 0 38
39 1 2
