Machine335
40 2
0 0 0
0 1 25
1 0 34
1 1 10
2 0 0
2 1 36
3 0 14
3 1 24
4 0 31
4 1 11
5 0 8
5 1 21
6 0 15
6 1 34
7 0 9
7 1 11
8 0 33
8 1 1
9 0 37
9 1 21
10 0 30
10 1 34
11 0 22
11 1 12
12 0 10
12 1 35
13 0 30
13 1 16
14 0 4
14 1 37
15 0 27
15 1 30
16 0 18
16 1 23
17 0 33
17 1 21
18 0 30
18 1 15
19 0 26
19 1 0
20 0 20
20 1 34
21 0 17
21 1 17
22 0 14
22 1 9
23 0 38
23 1 23
24 0 23
24 1 14
25 0 24
25 1 10
26 0 21
26 1 32
27 0 29
27 1 26
28 0 36
28 1 27
29 0 2
29 1 22
30 0 14
30 1 17
31 0 17
31 1 30
32 0 21
32 1 15
33 0 37
33 1 22
34 0 33
34 1 13
35 0 8
35 1 37
36 0 4
36 1 37
37 0 8
37 1 31
38 0 17
38 1 37
39 0 31
39 1 24
