Machine463
40 2
0 0 33
0 1 38
1 0 12
1 1 9
2 0 7
2 1 5
3 0 10
3 1 8
4 0 18
4 1 17
5 0 33
5 1 28
6 0 2
6 1 5
7 0 13
7 1 0
8 0 8
8 1 1
9 0 36
9 1 35
10 0 15
10 1 21
11 0 22
11 1 14
12 0 6
12 1 3
13 0 0
13 1 32
14 0 36
14 1 5
15 0 39
15 1 7
16 0 8
16 1 24
17 0 32
17 1 34
18 0 33
18 1 14
19 0 30
19 1 29
20 0 39
20 1 12
21 0 18
21 1 24
22 0 5
22 1 25
23 0 39
23 1 18
24 0 1
24 1 2
25 0 28
25 1 4
26 0 15
26 1 23
27 0 3
27 1 15
28 0 15
28 1 31
29 0 7
29 1 39
30 0 29
30 1 21
31 0 23
31 1 31
32 0 9
32 1 13
33 0 4
33 1 31
34 0 7
34 1 17
35 0 29
35 1 19
36 0 38
36 1 21
37 0 35
37 1 19
38 0 20
38 1 39
39 0 3
39 1 2
