Machine387
40 2
0 0 8
0 1 33
1 0 26
1 1 7
2 0 9
2 1 4
3 0 21
3 1 0
4 0 15
4 1 16
5 0 31
5 1 17
6 0 35
6 1 36
7 0 32
7 1 29
8 0 38
8 1 39
9 0 22
9 1 11
10 0 2
10 1 32
11 0 29
11 1 35
12 0 2
12 1 20
13 0 17
13 1 19
14 0 38
14 1 28
15 0 18
15 1 38
16 0 24
16 1 13
17 0 36
17 1 21
18 0 6
18 1 22
19 0 39
19 1 10
20 0 24
20 1 13
21 0 0
21 1 2
22 0 2
22 1 13
23 0 10
23 1 18
24 0 9
24 1 20
25 0 15
25 1 21
26 0 8
26 1 1
27 0 13
27 1 15
28 0 7
28 1 16
29 0 16
29 1 30
30 0 6
30 1 26
31 0 26
31 1 13
32 0 30
32 1 27
33 0 37
33 1 22
34 0 38
34 1 28
35 0 11
35 1 37
36 0 0
36 1 16
37 0 26
37 1 5
38 0 30
38 1 5
39 0 7
39 1 38
