Machine424
40 2
0 0 34
0 1 26
1 0 12
1 1 24
2 0 34
2 1 19
3 0 21
3 1 5
4 0 0
4 1 12
5 0 16
5 1 1
6 0 35
6 1 25
7 0 17
7 1 26
8 0 3
8 1 38
9 0 12
9 1 31
10 0 35
10 1 16
11 0 20
11 1 3
12 0 19
12 1 33
13 0 3
13 1 3
14 0 29
14 1 16
15 0 3
15 1 34
16 0 30
16 1 7
17 0 39
17 1 19
18 0 7
18 1 27
19 0 36
19 1 34
20 0 22
20 1 38
21 0 17
21 1 14
22 0 25
22 1 15
23 0 13
23 1 12
24 0 36
24 1 9
25 0 29
25 1 24
26 0 10
26 1 24
27 0 26
27 1 38
28 0 12
28 1 27
29 0 17
29 1 13
30 0 29
30 1 12
31 0 30
31 1 21
32 0 19
32 1 20
33 0 37
33 1 8
34 0 36
34 1 24
35 0 25
35 1 37
36 0 38
36 1 16
37 0 35
37 1 14
38 0 13
38 1 33
39 0 38
39 1 26
