Machine403
40 2
0 0 35
0 1 17
1 0 39
1 1 17
2 0 25
2 1 3
3 0 27
3 1 10
4 0 1
4 1 31
5 0 16
5 1 19
6 0 20
6 1 19
7 0 39
7 1 30
8 0 19
8 1 30
9 0 33
9 1 19
10 0 11
10 1 6
11 0 18
11 1 26
12 0 39
12 1 36
13 0 36
13 1 39
14 0 17
14 1 26
15 0 10
15 1 0
16 0 0
16 1 19
17 0 2
17 1 36
18 0 5
18 1 20
19 0 18
19 1 4
20 0 27
20 1 14
21 0 0
21 1 16
22 0 32
22 1 19
23 0 27
23 1 8
24 0 24
24 1 1
25 0 16
25 1 35
26 0 13
26 1 38
27 0 15
27 1 23
28 0 23
28 1 16
29 0 25
29 1 39
30 0 1
30 1 0
31 0 30
31 1 13
32 0 7
32 1 25
33 0 8
33 1 31
34 0 22
34 1 9
35 0 29
35 1 34
36 0 1
36 1 13
37 0 35
37 1 5
38 0 21
38 1 24
39 0 32
39 1 30
