Machine600
40 2
0 0 3
0 1 12
1 0 13
1 1 9
2 0 14
2 1 27
3 0 34
3 1 21
4 0 13
4 1 16
5 0 39
5 1 2
6 0 15
6 1 9
7 0 24
7 1 18
8 0 20
8 1 10
9 0 27
9 1 24
10 0 2
10 1 9
11 0 13
11 1 22
12 0 19
12 1 11
13 0 9
13 1 12
14 0 19
14 1 1
15 0 4
15 1 31
16 0 25
16 1 3
17 0 4
17 1 17
18 0 12
18 1 12
19 0 38
19 1 39
20 0 11
20 1 14
21 0 29
21 1 22
22 0 14
22 1 7
23 0 33
23 1 35
24 0 28
24 1 31
25 0 13
25 1 32
26 0 26
26 1 29
27 0 20
27 1 8
28 0 30
28 1 11
29 0 32
29 1 30
30 0 36
30 1 1
31 0 23
31 1 8
32 0 13
32 1 5
33 0 22
33 1 39
34 0 11
34 1 32
35 0 18
35 1 16
36 0 39
36 1 32
37 0 38
37 1 26
38 0 20
38 1 36
39 0 3
39 1 12
