Machine529
40 2
0 0 22
0 1 14
1 0 34
1 1 29
2 0 36
2 1 10
3 0 17
3 1 5
4 0 31
4 1 29
5 0 13
5 1 35
6 0 15
6 1 37
7 0 4
7 1 22
8 0 36
8 1 2
9 0 24
9 1 35
10 0 24
10 1 27
11 0 24
11 1 39
12 0 28
12 1 7
13 0 14
13 1 24
14 0 39
14 1 20
15 0 17
15 1 21
16 0 19
16 1 17
17 0 16
17 1 37
18 0 7
18 1 32
19 0 4
19 1 1
20 0 29
20 1 22
21 0 28
21 1 39
22 0 36
22 1 18
23 0 3
23 1 21
24 0 38
24 1 0
25 0 9
25 1 8
26 0 5
26 1 26
27 0 14
27 1 35
28 0 21
28 1 30
29 0 35
29 1 5
30 0 32
30 1 9
31 0 39
31 1 4
32 0 33
32 1 19
33 0 3
33 1 16
34 0 9
34 1 1
35 0 5
35 1 1
36 0 13
36 1 10
37 0 5
37 1 12
38 0 20
38 1 22
39 0 10
39 1 29
