Machine469
40 2
0 0 3
0 1 7
1 0 39
1 1 38
2 0 4
2 1 10
3 0 30
3 1 32
4 0 3
4 1 20
5 0 15
5 1 25
6 0 27
6 1 30
7 0 14
7 1 18
8 0 24
8 1 25
9 0 6
9 1 0
10 0 7
10 1 20
11 0 32
11 1 4
12 0 28
12 1 0
13 0 31
13 1 17
14 0 37
14 1 17
15 0 18
15 1 26
16 0 5
16 1 1
17 0 36
17 1 33
18 0 31
18 1 29
19 0 19
19 1 7
20 0 36
20 1 8
21 0 1
21 1 15
22 0 24
22 1 8
23 0 14
23 1 20
24 0 39
24 1 31
25 0 30
25 1 19
26 0 13
26 1 25
27 0 28
27 1 13
28 0 14
28 1 11
29 0 19
29 1 9
30 0 22
30 1 4
31 0 1
31 1 21
32 0 19
32 1 0
33 0 39
33 1 6
34 0 37
34 1 10
35 0 7
35 1 25
36 0 6
36 1 8
37 0 8
37 1 15
38 0 22
38 1 17
39 0 16
39 1 36
