Machine358
40 2
0 0 23
0 1 38
1 0 19
1 1 32
2 0 11
2 1 20
3 0 19
3 1 0
4 0 2
4 1 35
5 0 9
5 1 22
6 0 32
6 1 6
7 0 8
7 1 30
8 0 18
8 1 25
9 0 23
9 1 38
10 0 19
10 1 25
11 0 18
11 1 30
12 0 35
12 1 2
13 0 29
13 1 18
14 0 17
14 1 38
15 0 7
15 1 6
16 0 30
16 1 11
17 0 21
17 1 17
18 0 9
18 1 35
19 0 39
19 1 18
20 0 7
20 1 24
21 0 20
21 1 12
22 0 36
22 1 9
23 0 39
23 1 20
24 0 32
24 1 20
25 0 26
25 1 7
26 0 25
26 1 1
27 0 5
27 1 26
28 0 13
28 1 21
29 0 21
29 1 27
30 0 26
30 1 22
31 0 0
31 1 25
32 0 30
32 1 9
33 0 0
33 1 20
34 0 7
34 1 21
35 0 34
35 1 22
36 0 10
36 1 28
37 0 2
37 1 13
38 0 31
38 1 28
39 0 22
39 1 26
