Machine464
40 2
0 0 14
0 1 21
1 0 3
1 1 22
2 0 7
2 1 6
3 0 32
3 1 34
4 0 21
4 1 4
5 0 19
5 1 32
6 0 6
6 1 35
7 0 8
7 1 29
8 0 11
8 1 30
9 0 34
9 1 26
10 0 37
10 1 25
11 0 26
11 1 4
12 0 8
12 1 38
13 0 38
13 1 39
14 0 14
14 1 36
15 0 9
15 1 4
16 0 20
16 1 7
17 0 18
17 1 6
18 0 19
18 1 28
19 0 19
19 1 0
20 0 27
20 1 22
21 0 32
21 1 39
22 0 30
22 1 28
23 0 5
23 1 18
24 0 1
24 1 21
25 0 10
25 1 13
26 0 11
26 1 0
27 0 32
27 1 27
28 0 8
28 1 2
29 0 0
29 1 31
30 0 29
30 1 12
31 0 14
31 1 14
32 0 25
32 1 4
33 0 20
33 1 9
34 0 38
34 1 13
35 0 3
35 1 11
36 0 17
36 1 8
37 0 16
37 1 25
38 0 23
38 1 8
39 0 25
39 1 26
