Machine586
40 2
0 0 0
0 1 37
1 0 0
1 1 27
2 0 36
2 1 23
3 0 33
3 1 15
4 0 32
4 1 19
5 0 13
5 1 39
6 0 35
6 1 30
7 0 1
7 1 1
8 0 10
8 1 2
9 0 38
9 1 3
10 0 12
10 1 6
11 0 5
11 1 2
12 0 11
12 1 7
13 0 12
13 1 12
14 0 0
14 1 7
15 0 27
15 1 22
16 0 20
16 1 28
17 0 32
17 1 5
18 0 11
18 1 11
19 0 30
19 1 18
20 0 39
20 1 27
21 0 36
21 1 30
22 0 35
22 1 23
23 0 27
23 1 34
24 0 29
24 1 18
25 0 0
25 1 17
26 0 13
26 1 34
27 0 28
27 1 4
28 0 25
28 1 11
29 0 9
29 1 18
30 0 36
30 1 28
31 0 7
31 1 34
32 0 31
32 1 20
33 0 13
33 1 4
34 0 17
34 1 1
35 0 17
35 1 14
36 0 28
36 1 16
37 0 27
37 1 20
38 0 35
38 1 16
39 0 37
39 1 26
