Machine436
40 2
0 0 20
0 1 30
1 0 9
1 1 28
2 0 6
2 1 37
3 0 10
3 1 5
4 0 0
4 1 13
5 0 26
5 1 6
6 0 27
6 1 13
7 0 20
7 1 4
8 0 1
8 1 14
9 0 19
9 1 36
10 0 33
10 1 10
11 0 35
11 1 11
12 0 35
12 1 34
13 0 35
13 1 19
14 0 22
14 1 4
15 0 9
15 1 27
16 0 14
16 1 9
17 0 10
17 1 25
18 0 22
18 1 13
19 0 23
19 1 29
20 0 5
20 1 30
21 0 9
21 1 22
22 0 12
22 1 27
23 0 15
23 1 18
24 0 39
24 1 9
25 0 23
25 1 2
26 0 2
26 1 22
27 0 15
27 1 33
28 0 30
28 1 8
29 0 38
29 1 19
30 0 30
30 1 28
31 0 17
31 1 16
32 0 6
32 1 9
33 0 37
33 1 21
34 0 11
34 1 28
35 0 35
35 1 36
36 0 38
36 1 15
37 0 39
37 1 20
38 0 20
38 1 8
39 0 32
39 1 4
