Machine557
40 2
0 0 7
0 1 20
1 0 16
1 1 3
2 0 17
2 1 36
3 0 9
3 1 36
4 0 1
4 1 17
5 0 34
5 1 39
6 0 5
6 1 12
7 0 22
7 1 27
8 0 31
8 1 14
9 0 24
9 1 25
10 0 26
10 1 0
11 0 12
11 1 7
12 0 31
12 1 5
13 0 0
13 1 29
14 0 17
14 1 32
15 0 24
15 1 38
16 0 29
16 1 20
17 0 39
17 1 39
18 0 29
18 1 36
19 0 5
19 1 20
20 0 37
20 1 34
21 0 1
21 1 17
22 0 3
22 1 10
23 0 10
23 1 8
24 0 13
24 1 15
25 0 2
25 1 7
26 0 0
26 1 11
27 0 18
27 1 25
28 0 38
28 1 32
29 0 7
29 1 24
30 0 38
30 1 36
31 0 17
31 1 10
32 0 23
32 1 1
33 0 30
33 1 13
34 0 12
34 1 11
35 0 12
35 1 17
36 0 13
36 1 26
37 0 15
37 1 29
38 0 22
38 1 6
39 0 35
39 1 34
