Machine466
40 2
0 0 37
0 1 0
1 0 16
1 1 27
2 0 20
2 1 11
3 0 2
3 1 26
4 0 39
4 1 9
5 0 7
5 1 29
6 0 36
6 1 1
7 0 7
7 1 7
8 0 37
8 1 38
9 0 6
9 1 11
10 0 35
10 1 8
11 0 29
11 1 24
12 0 0
12 1 0
13 0 2
13 1 3
14 0 32
14 1 29
15 0 4
15 1 0
16 0 36
16 1 19
17 0 18
17 1 13
18 0 7
18 1 6
19 0 33
19 1 8
20 0 22
20 1 19
21 0 9
21 1 20
22 0 23
22 1 21
23 0 32
23 1 39
24 0 21
24 1 26
25 0 21
25 1 38
26 0 33
26 1 26
27 0 18
27 1 34
28 0 3
28 1 34
29 0 8
29 1 21
30 0 16
30 1 2
31 0 19
31 1 29
32 0 0
32 1 1
33 0 10
33 1 27
34 0 17
34 1 31
35 0 7
35 1 3
36 0 14
36 1 14
37 0 29
37 1 17
38 0 35
38 1 3
39 0 2
39 1 37
