Machine368
40 2
0 0 29
0 1 15
1 0 18
1 1 9
2 0 17
2 1 33
3 0 23
3 1 19
4 0 28
4 1 34
5 0 29
5 1 38
6 0 23
6 1 2
7 0 27
7 1 5
8 0 1
8 1 20
9 0 24
9 1 34
10 0 30
10 1 4
11 0 10
11 1 5
12 0 5
12 1 21
13 0 22
13 1 10
14 0 22
14 1 29
15 0 4
15 1 8
16 0 26
16 1 8
17 0 7
17 1 38
18 0 2
18 1 21
19 0 28
19 1 33
20 0 19
20 1 24
21 0 18
21 1 5
22 0 31
22 1 33
23 0 5
23 1 3
24 0 15
24 1 25
25 0 0
25 1 34
26 0 10
26 1 13
27 0 27
27 1 33
28 0 16
28 1 18
29 0 9
29 1 4
30 0 22
30 1 0
31 0 15
31 1 36
32 0 11
32 1 17
33 0 9
33 1 13
34 0 21
34 1 7
35 0 24
35 1 37
36 0 18
36 1 7
37 0 6
37 1 32
38 0 26
38 1 18
39 0 37
39 1 10
