Machine422
40 2
0 0 11
0 1 8
1 0 18
1 1 21
2 0 2
2 1 23
3 0 0
3 1 17
4 0 1
4 1 38
5 0 36
5 1 31
6 0 34
6 1 0
7 0 39
7 1 4
8 0 31
8 1 17
9 0 6
9 1 36
10 0 27
10 1 2
11 0 18
11 1 7
12 0 2
12 1 1
13 0 15
13 1 5
14 0 25
14 1 23
15 0 28
15 1 6
16 0 35
16 1 36
17 0 34
17 1 13
18 0 24
18 1 0
19 0 32
19 1 8
20 0 16
20 1 16
21 0 5
21 1 34
22 0 19
22 1 0
23 0 5
23 1 26
24 0 2
24 1 6
25 0 35
25 1 9
26 0 17
26 1 20
27 0 7
27 1 16
28 0 31
28 1 23
29 0 31
29 1 21
30 0 7
30 1 37
31 0 15
31 1 20
32 0 36
32 1 23
33 0 7
33 1 25
34 0 5
34 1 32
35 0 32
35 1 32
36 0 18
36 1 24
37 0 30
37 1 24
38 0 27
38 1 2
39 0 31
39 1 11
