Machine428
40 2
0 0 36
0 1 8
1 0 1
1 1 2
2 0 7
2 1 5
3 0 31
3 1 32
4 0 26
4 1 4
5 0 17
5 1 7
6 0 39
6 1 2
7 0 1
7 1 5
8 0 28
8 1 37
9 0 18
9 1 14
10 0 32
10 1 3
11 0 3
11 1 6
12 0 1
12 1 8
13 0 35
13 1 28
14 0 18
14 1 9
15 0 18
15 1 28
16 0 5
16 1 35
17 0 18
17 1 26
18 0 8
18 1 26
19 0 12
19 1 4
20 0 13
20 1 1
21 0 24
21 1 23
22 0 20
22 1 26
23 0 5
23 1 21
24 0 31
24 1 15
25 0 31
25 1 30
26 0 35
26 1 0
27 0 0
27 1 33
28 0 21
28 1 13
29 0 25
29 1 23
30 0 17
30 1 38
31 0 24
31 1 7
32 0 34
32 1 38
33 0 37
33 1 9
34 0 24
34 1 39
35 0 13
35 1 0
36 0 35
36 1 34
37 0 23
37 1 12
38 0 4
38 1 15
39 0 21
39 1 30
