Machine517
40 2
0 0 3
0 1 14
1 0 9
1 1 7
2 0 37
2 1 3
3 0 27
3 1 36
4 0 1
4 1 8
5 0 13
5 1 27
6 0 5
6 1 32
7 0 24
7 1 21
8 0 22
8 1 34
9 0 22
9 1 13
10 0 22
10 1 12
11 0 10
11 1 2
12 0 23
12 1 17
13 0 39
13 1 10
14 0 30
14 1 37
15 0 7
15 1 22
16 0 14
16 1 37
17 0 28
17 1 20
18 0 12
18 1 33
19 0 30
19 1 11
20 0 16
20 1 32
21 0 6
21 1 38
22 0 29
22 1 9
23 0 30
23 1 27
24 0 36
24 1 37
25 0 1
25 1 11
26 0 27
26 1 39
27 0 17
27 1 39
28 0 15
28 1 5
29 0 13
29 1 14
30 0 39
30 1 16
31 0 4
31 1 24
32 0 33
32 1 35
33 0 21
33 1 6
34 0 16
34 1 30
35 0 22
35 1 27
36 0 13
36 1 10
37 0 32
37 1 8
38 0 6
38 1 35
39 0 16
39 1 35
