Machine324
40 2
0 0 21
0 1 1
1 0 20
1 1 26
2 0 16
2 1 21
3 0 17
3 1 28
4 0 17
4 1 38
5 0 27
5 1 26
6 0 35
6 1 0
7 0 12
7 1 28
8 0 25
8 1 32
9 0 33
9 1 15
10 0 7
10 1 29
11 0 36
11 1 15
12 0 36
12 1 26
13 0 14
13 1 24
14 0 0
14 1 26
15 0 35
15 1 4
16 0 11
16 1 30
17 0 38
17 1 3
18 0 13
18 1 9
19 0 0
19 1 36
20 0 9
20 1 2
21 0 23
21 1 13
22 0 26
22 1 3
23 0 24
23 1 7
24 0 4
24 1 28
25 0 23
25 1 9
26 0 13
26 1 22
27 0 5
27 1 17
28 0 2
28 1 15
29 0 6
29 1 29
30 0 22
30 1 0
31 0 5
31 1 21
32 0 31
32 1 28
33 0 29
33 1 36
34 0 14
34 1 7
35 0 25
35 1 32
36 0 26
36 1 24
37 0 7
37 1 25
38 0 39
38 1 22
39 0 39
39 1 2
