Machine323
40 2
0 0 21
0 1 0
1 0 19
1 1 29
2 0 8
2 1 13
3 0 38
3 1 17
4 0 9
4 1 21
5 0 11
5 1 28
6 0 5
6 1 39
7 0 7
7 1 28
8 0 24
8 1 36
9 0 19
9 1 13
10 0 39
10 1 24
11 0 16
11 1 34
12 0 15
12 1 32
13 0 18
13 1 39
14 0 26
14 1 11
15 0 2
15 1 25
16 0 13
16 1 38
17 0 4
17 1 12
18 0 18
18 1 38
19 0 23
19 1 7
20 0 34
20 1 5
21 0 20
21 1 36
22 0 18
22 1 21
23 0 31
23 1 19
24 0 33
24 1 27
25 0 26
25 1 20
26 0 16
26 1 33
27 0 14
27 1 37
28 0 35
28 1 11
29 0 5
29 1 31
30 0 6
30 1 21
31 0 25
31 1 37
32 0 2
32 1 14
33 0 7
33 1 1
34 0 17
34 1 22
35 0 9
35 1 23
36 0 4
36 1 16
37 0 39
37 1 35
38 0 16
38 1 8
39 0 39
39 1 6
