Machine414
40 2
0 0 39
0 1 2
1 0 18
1 1 21
2 0 22
2 1 16
3 0 39
3 1 36
4 0 14
4 1 29
5 0 18
5 1 33
6 0 14
6 1 14
7 0 8
7 1 25
8 0 8
8 1 23
9 0 27
9 1 22
10 0 12
10 1 9
11 0 25
11 1 21
12 0 20
12 1 18
13 0 5
13 1 34
14 0 34
14 1 9
15 0 8
15 1 31
16 0 6
16 1 1
17 0 13
17 1 1
18 0 5
18 1 16
19 0 24
19 1 8
20 0 30
20 1 24
21 0 23
21 1 38
22 0 21
22 1 24
23 0 39
23 1 16
24 0 24
24 1 3
25 0 35
25 1 3
26 0 20
26 1 29
27 0 10
27 1 17
28 0 31
28 1 1
29 0 22
29 1 36
30 0 32
30 1 33
31 0 33
31 1 29
32 0 25
32 1 4
33 0 36
33 1 8
34 0 35
34 1 38
35 0 32
35 1 6
36 0 28
36 1 30
37 0 15
37 1 11
38 0 31
38 1 25
39 0 18
39 1 31
