Machine308
40 2
0 0 19
0 1 32
1 0 30
1 1 1
2 0 15
2 1 17
3 0 25
3 1 26
4 0 11
4 1 24
5 0 31
5 1 39
6 0 11
6 1 0
7 0 24
7 1 15
8 0 1
8 1 7
9 0 24
9 1 24
10 0 13
10 1 10
11 0 20
11 1 17
12 0 22
12 1 25
13 0 2
13 1 7
14 0 2
14 1 10
15 0 0
15 1 6
16 0 23
16 1 27
17 0 4
17 1 28
18 0 0
18 1 13
19 0 27
19 1 19
20 0 21
20 1 30
21 0 20
21 1 22
22 0 24
22 1 38
23 0 2
23 1 29
24 0 24
24 1 36
25 0 13
25 1 21
26 0 2
26 1 4
27 0 23
27 1 31
28 0 26
28 1 18
29 0 31
29 1 38
30 0 9
30 1 3
31 0 12
31 1 32
32 0 36
32 1 32
33 0 33
33 1 22
34 0 14
34 1 14
35 0 13
35 1 13
36 0 2
36 1 30
37 0 28
37 1 0
38 0 17
38 1 8
39 0 20
39 1 9
