Machine380
40 2
0 0 24
0 1 6
1 0 7
1 1 33
2 0 28
2 1 3
3 0 14
3 1 2
4 0 1
4 1 32
5 0 28
5 1 38
6 0 20
6 1 36
7 0 7
7 1 33
8 0 6
8 1 25
9 0 19
9 1 35
10 0 29
10 1 20
11 0 5
11 1 4
12 0 39
12 1 11
13 0 36
13 1 18
14 0 37
14 1 32
15 0 21
15 1 1
16 0 33
16 1 28
17 0 22
17 1 20
18 0 9
18 1 10
19 0 28
19 1 22
20 0 13
20 1 3
21 0 20
21 1 6
22 0 39
22 1 26
23 0 5
23 1 19
24 0 10
24 1 27
25 0 32
25 1 18
26 0 3
26 1 17
27 0 15
27 1 19
28 0 13
28 1 38
29 0 31
29 1 2
30 0 33
30 1 31
31 0 36
31 1 27
32 0 11
32 1 30
33 0 23
33 1 14
34 0 4
34 1 7
35 0 10
35 1 1
36 0 36
36 1 20
37 0 8
37 1 37
38 0 36
38 1 30
39 0 23
39 1 13
