Machine369
40 2
0 0 4
0 1 30
1 0 12
1 1 33
2 0 22
2 1 22
3 0 16
3 1 9
4 0 14
4 1 37
5 0 10
5 1 19
6 0 5
6 1 6
7 0 30
7 1 8
8 0 23
8 1 3
9 0 9
9 1 38
10 0 9
10 1 28
11 0 20
11 1 18
12 0 2
12 1 34
13 0 32
13 1 17
14 0 14
14 1 38
15 0 5
15 1 18
16 0 39
16 1 14
17 0 3
17 1 1
18 0 1
18 1 28
19 0 26
19 1 14
20 0 37
20 1 14
21 0 27
21 1 16
22 0 33
22 1 26
23 0 8
23 1 21
24 0 5
24 1 25
25 0 36
25 1 8
26 0 3
26 1 25
27 0 17
27 1 15
28 0 21
28 1 13
29 0 15
29 1 6
30 0 38
30 1 1
31 0 23
31 1 14
32 0 9
32 1 11
33 0 11
33 1 32
34 0 20
34 1 25
35 0 12
35 1 28
36 0 8
36 1 14
37 0 37
37 1 38
38 0 34
38 1 15
39 0 24
39 1 26
