Machine542
40 2
0 0 14
0 1 12
1 0 2
1 1 36
2 0 4
2 1 35
3 0 29
3 1 1
4 0 38
4 1 23
5 0 3
5 1 39
6 0 30
6 1 35
7 0 15
7 1 14
8 0 36
8 1 37
9 0 22
9 1 5
10 0 34
10 1 27
11 0 8
11 1 38
12 0 39
12 1 39
13 0 32
13 1 30
14 0 9
14 1 37
15 0 30
15 1 26
16 0 15
16 1 0
17 0 13
17 1 30
18 0 3
18 1 10
19 0 7
19 1 22
20 0 22
20 1 20
21 0 5
21 1 14
22 0 7
22 1 16
23 0 2
23 1 34
24 0 0
24 1 4
25 0 32
25 1 15
26 0 18
26 1 13
27 0 2
27 1 34
28 0 19
28 1 16
29 0 38
29 1 29
30 0 25
30 1 24
31 0 19
31 1 16
32 0 24
32 1 4
33 0 36
33 1 30
34 0 13
34 1 7
35 0 28
35 1 16
36 0 17
36 1 21
37 0 34
37 1 25
38 0 15
38 1 15
39 0 16
39 1 38
