Machine582
40 2
0 0 23
0 1 14
1 0 19
1 1 30
2 0 21
2 1 27
3 0 27
3 1 23
4 0 22
4 1 4
5 0 14
5 1 12
6 0 16
6 1 39
7 0 23
7 1 5
8 0 9
8 1 28
9 0 24
9 1 14
10 0 1
10 1 5
11 0 19
11 1 25
12 0 23
12 1 24
13 0 0
13 1 33
14 0 23
14 1 32
15 0 23
15 1 26
16 0 31
16 1 36
17 0 38
17 1 4
18 0 4
18 1 10
19 0 8
19 1 33
20 0 38
20 1 9
21 0 7
21 1 13
22 0 38
22 1 25
23 0 18
23 1 17
24 0 2
24 1 8
25 0 37
25 1 7
26 0 37
26 1 5
27 0 15
27 1 35
28 0 17
28 1 22
29 0 34
29 1 19
30 0 26
30 1 0
31 0 4
31 1 21
32 0 7
32 1 11
33 0 9
33 1 34
34 0 9
34 1 11
35 0 23
35 1 34
36 0 18
36 1 37
37 0 33
37 1 6
38 0 34
38 1 8
39 0 28
39 1 30
