Machine514
40 2
0 0 37
0 1 17
1 0 23
1 1 25
2 0 7
2 1 32
3 0 10
3 1 30
4 0 9
4 1 34
5 0 13
5 1 28
6 0 12
6 1 11
7 0 6
7 1 34
8 0 24
8 1 11
9 0 22
9 1 1
10 0 9
10 1 9
11 0 20
11 1 16
12 0 34
12 1 3
13 0 25
13 1 24
14 0 19
14 1 7
15 0 15
15 1 7
16 0 37
16 1 22
17 0 27
17 1 8
18 0 10
18 1 30
19 0 22
19 1 4
20 0 36
20 1 15
21 0 28
21 1 11
22 0 5
22 1 25
23 0 26
23 1 0
24 0 1
24 1 37
25 0 31
25 1 9
26 0 32
26 1 22
27 0 8
27 1 26
28 0 4
28 1 17
29 0 21
29 1 36
30 0 9
30 1 37
31 0 11
31 1 32
32 0 8
32 1 2
33 0 4
33 1 37
34 0 18
34 1 36
35 0 26
35 1 5
36 0 9
36 1 26
37 0 7
37 1 7
38 0 1
38 1 32
39 0 38
39 1 6
