Machine356
40 2
0 0 38
0 1 16
1 0 30
1 1 33
2 0 16
2 1 34
3 0 27
3 1 23
4 0 13
4 1 36
5 0 10
5 1 39
6 0 8
6 1 36
7 0 1
7 1 3
8 0 39
8 1 3
9 0 24
9 1 11
10 0 11
10 1 13
11 0 0
11 1 32
12 0 17
12 1 17
13 0 33
13 1 37
14 0 17
14 1 5
15 0 39
15 1 22
16 0 27
16 1 21
17 0 14
17 1 6
18 0 8
18 1 10
19 0 3
19 1 35
20 0 9
20 1 25
21 0 13
21 1 34
22 0 15
22 1 36
23 0 17
23 1 39
24 0 27
24 1 25
25 0 12
25 1 31
26 0 28
26 1 33
27 0 26
27 1 9
28 0 24
28 1 31
29 0 9
29 1 27
30 0 23
30 1 31
31 0 27
31 1 4
32 0 3
32 1 12
33 0 39
33 1 14
34 0 34
34 1 33
35 0 11
35 1 34
36 0 14
36 1 24
37 0 16
37 1 39
38 0 11
38 1 34
39 0 3
39 1 37
