Machine343
40 2
0 0 22
0 1 21
1 0 18
1 1 34
2 0 25
2 1 3
3 0 36
3 1 21
4 0 37
4 1 9
5 0 4
5 1 34
6 0 37
6 1 14
7 0 20
7 1 30
8 0 16
8 1 0
9 0 8
9 1 2
10 0 6
10 1 31
11 0 4
11 1 37
12 0 37
12 1 22
13 0 31
13 1 8
14 0 38
14 1 28
15 0 4
15 1 27
16 0 12
16 1 35
17 0 39
17 1 9
18 0 26
18 1 26
19 0 25
19 1 5
20 0 25
20 1 21
21 0 20
21 1 30
22 0 25
22 1 22
23 0 24
23 1 9
24 0 15
24 1 33
25 0 10
25 1 26
26 0 15
26 1 21
27 0 1
27 1 29
28 0 16
28 1 7
29 0 27
29 1 8
30 0 4
30 1 4
31 0 8
31 1 38
32 0 11
32 1 24
33 0 1
33 1 33
34 0 22
34 1 12
35 0 26
35 1 2
36 0 26
36 1 8
37 0 39
37 1 30
38 0 17
38 1 12
39 0 1
39 1 36
