Machine367
40 2
0 0 1
0 1 28
1 0 26
1 1 16
2 0 18
2 1 11
3 0 14
3 1 27
4 0 26
4 1 14
5 0 22
5 1 5
6 0 15
6 1 12
7 0 16
7 1 7
8 0 1
8 1 23
9 0 9
9 1 38
10 0 20
10 1 28
11 0 22
11 1 25
12 0 19
12 1 24
13 0 17
13 1 38
14 0 28
14 1 18
15 0 5
15 1 28
16 0 16
16 1 29
17 0 8
17 1 15
18 0 11
18 1 12
19 0 23
19 1 3
20 0 21
20 1 31
21 0 39
21 1 16
22 0 35
22 1 9
23 0 31
23 1 5
24 0 19
24 1 38
25 0 39
25 1 29
26 0 19
26 1 19
27 0 26
27 1 17
28 0 9
28 1 22
29 0 13
29 1 23
30 0 1
30 1 0
31 0 31
31 1 16
32 0 12
32 1 25
33 0 16
33 1 19
34 0 5
34 1 37
35 0 17
35 1 14
36 0 5
36 1 30
37 0 9
37 1 9
38 0 36
38 1 9
39 0 3
39 1 10
