Machine497
40 2
0 0 3
0 1 34
1 0 5
1 1 38
2 0 22
2 1 37
3 0 5
3 1 21
4 0 14
4 1 36
5 0 12
5 1 14
6 0 3
6 1 22
7 0 3
7 1 38
8 0 14
8 1 13
9 0 24
9 1 14
10 0 9
10 1 5
11 0 25
11 1 14
12 0 7
12 1 30
13 0 27
13 1 2
14 0 26
14 1 39
15 0 9
15 1 27
16 0 3
16 1 28
17 0 11
17 1 14
18 0 0
18 1 12
19 0 30
19 1 24
20 0 13
20 1 29
21 0 33
21 1 20
22 0 7
22 1 12
23 0 15
23 1 35
24 0 3
24 1 13
25 0 0
25 1 30
26 0 22
26 1 14
27 0 24
27 1 31
28 0 8
28 1 19
29 0 5
29 1 36
30 0 0
30 1 31
31 0 0
31 1 14
32 0 32
32 1 8
33 0 5
33 1 32
34 0 9
34 1 7
35 0 18
35 1 36
36 0 11
36 1 18
37 0 21
37 1 14
38 0 29
38 1 36
39 0 38
39 1 35
